ParameterName, ene_min, ene_max, erec_minus_ene_min, erec_minus_ene_max
enu_erec_minus_enu_872, 4.64582316, 5.77918906, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_873, 4.64582316, 5.77918906, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_874, 4.64582316, 5.77918906, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_875, 4.64582316, 5.77918906, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_876, 4.64582316, 5.77918906, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_877, 4.64582316, 5.77918906, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_878, 4.64582316, 5.77918906, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_879, 4.64582316, 5.77918906, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_880, 4.64582316, 5.77918906, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_881, 4.64582316, 5.77918906, -5.51294577e-02, -5.21690278e-02
enu_erec_minus_enu_882, 4.64582316, 5.77918906, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_883, 4.64582316, 5.77918906, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_884, 4.64582316, 5.77918906, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_885, 4.64582316, 5.77918906, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_886, 4.64582316, 5.77918906, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_887, 4.64582316, 5.77918906, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_888, 4.64582316, 5.77918906, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_889, 4.64582316, 5.77918906, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_890, 4.64582316, 5.77918906, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_891, 4.64582316, 5.77918906, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_892, 4.64582316, 5.77918906, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_893, 4.64582316, 5.77918906, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_894, 4.64582316, 5.77918906, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_895, 4.64582316, 5.77918906, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_896, 4.64582316, 5.77918906, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_897, 4.64582316, 5.77918906, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_898, 4.64582316, 5.77918906, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_899, 4.64582316, 5.77918906, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_900, 4.64582316, 5.77918906, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_901, 5.77918906, 10.0, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_902, 5.77918906, 10.0, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_903, 5.77918906, 10.0, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_904, 5.77918906, 10.0, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_905, 5.77918906, 10.0, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_906, 5.77918906, 10.0, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_907, 5.77918906, 10.0, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_908, 5.77918906, 10.0, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_909, 5.77918906, 10.0, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_910, 5.77918906, 10.0, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_911, 5.77918906, 10.0, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_912, 5.77918906, 10.0, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_913, 5.77918906, 10.0, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_914, 5.77918906, 10.0, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_915, 5.77918906, 10.0, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_916, 5.77918906, 10.0, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_917, 5.77918906, 10.0, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_918, 5.77918906, 10.0, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_919, 5.77918906, 10.0, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_920, 5.77918906, 10.0, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_921, 5.77918906, 10.0, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_922, 5.77918906, 10.0, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_923, 5.77918906, 10.0, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_924, 5.77918906, 10.0, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_925, 5.77918906, 10.0, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_926, 5.77918906, 10.0, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_927, 5.77918906, 10.0, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_928, 5.77918906, 10.0, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_929, 5.77918906, 10.0, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_930, 5.77918906, 10.0, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_931, 5.77918906, 10.0, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_932, 5.77918906, 10.0, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_933, 5.77918906, 10.0, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_934, 5.77918906, 10.0, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_935, 5.77918906, 10.0, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_936, 5.77918906, 10.0, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_937, 5.77918906, 10.0, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_938, 5.77918906, 10.0, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_939, 5.77918906, 10.0, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_940, 5.77918906, 10.0, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_941, 5.77918906, 10.0, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_942, 5.77918906, 10.0, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_943, 5.77918906, 10.0, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_944, 5.77918906, 10.0, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_945, 5.77918906, 10.0, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_946, 5.77918906, 10.0, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_947, 5.77918906, 10.0, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_948, 5.77918906, 10.0, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_949, 5.77918906, 10.0, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_950, 5.77918906, 10.0, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_951, 5.77918906, 10.0, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_952, 5.77918906, 10.0, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_953, 5.77918906, 10.0, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_954, 5.77918906, 10.0, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_955, 5.77918906, 10.0, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_956, 5.77918906, 10.0, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_957, 5.77918906, 10.0, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_958, 5.77918906, 10.0, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_959, 5.77918906, 10.0, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_960, 5.77918906, 10.0, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_961, 5.77918906, 10.0, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_962, 5.77918906, 10.0, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_963, 5.77918906, 10.0, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_964, 5.77918906, 10.0, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_965, 5.77918906, 10.0, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_966, 5.77918906, 10.0, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_967, 5.77918906, 10.0, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_968, 5.77918906, 10.0, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_969, 5.77918906, 10.0, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_970, 5.77918906, 10.0, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_971, 5.77918906, 10.0, -8.42403517e-02, -8.12799218e-02
enu_erec_minus_enu_972, 5.77918906, 10.0, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_973, 5.77918906, 10.0, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_974, 5.77918906, 10.0, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_975, 5.77918906, 10.0, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_976, 5.77918906, 10.0, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_977, 5.77918906, 10.0, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_978, 5.77918906, 10.0, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_979, 5.77918906, 10.0, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_980, 5.77918906, 10.0, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_981, 5.77918906, 10.0, -5.51294577e-02, -5.21690278e-02
enu_erec_minus_enu_982, 5.77918906, 10.0, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_983, 5.77918906, 10.0, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_984, 5.77918906, 10.0, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_985, 5.77918906, 10.0, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_986, 5.77918906, 10.0, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_987, 5.77918906, 10.0, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_988, 5.77918906, 10.0, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_989, 5.77918906, 10.0, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_990, 5.77918906, 10.0, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_991, 5.77918906, 10.0, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_992, 5.77918906, 10.0, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_993, 5.77918906, 10.0, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_994, 5.77918906, 10.0, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_995, 5.77918906, 10.0, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_996, 5.77918906, 10.0, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_997, 5.77918906, 10.0, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_998, 5.77918906, 10.0, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_999, 5.77918906, 10.0, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_1000, 5.77918906, 10.0, 6.54616512e-03, 1.00000000e-02
